Day,C,I,G,NX,American_GDP,GDP
2015/1/5,-464.5798581,451198098.0,16203.0,601.0,268000000000.0,264000000000.0
2015/1/6,-469.06909800000005,420962185.0,16203.0,601.0,265000000000.0,271000000000.0
2015/1/7,-473.9310867,320191232.0,16203.0,601.0,268000000000.0,272000000000.0
2015/1/8,-474.9822079,295003045.0,16203.0,601.0,267000000000.0,265000000000.0
2015/1/9,-476.51244689999993,349982672.0,16203.0,601.0,265000000000.0,264000000000.0
2015/1/12,-480.58532080000003,266567175.0,16203.0,601.0,262000000000.0,252000000000.0
2015/1/13,-482.1518404,187153965.0,16203.0,601.0,270000000000.0,267000000000.0
2015/1/14,-483.96808849999996,196012510.0,16203.0,601.0,264000000000.0,251000000000.0
2015/1/15,-481.0755794,237812338.0,16203.0,601.0,263000000000.0,261000000000.0
2015/1/16,-480.8789146000001,282681614.0,16203.0,601.0,263000000000.0,272000000000.0
2015/1/19,-491.958221,329505275.0,16203.0,601.0,263000000000.0,240000000000.0
2015/1/20,-489.30196639999997,297843232.0,16203.0,601.0,258000000000.0,247000000000.0
2015/1/21,-484.75383600000004,337928210.0,16203.0,601.0,270000000000.0,263000000000.0
2015/1/22,-485.9214246,268853599.0,16203.0,601.0,260000000000.0,265000000000.0
2015/1/23,-486.3198302,280172172.0,16203.0,601.0,264000000000.0,271000000000.0
2015/1/26,-484.3286515,239766203.0,16203.0,601.0,270000000000.0,269000000000.0
2015/1/27,-486.9967413,287669179.0,16203.0,601.0,268000000000.0,265000000000.0
2015/1/28,-489.823047,216220214.0,16203.0,601.0,253000000000.0,257000000000.0
2015/1/29,-491.2578307,211618860.0,16203.0,601.0,258000000000.0,263000000000.0
2015/1/30,-490.20189589999995,196479157.0,16203.0,601.0,262000000000.0,252000000000.0
2015/2/2,-492.62381100000005,195183699.0,9513.0,606.0,268000000000.0,245000000000.0
2015/2/3,-488.9952733,192846096.0,9513.0,606.0,266000000000.0,258000000000.0
2015/2/4,-490.042882,191304349.0,9513.0,606.0,264000000000.0,256000000000.0
2015/2/5,-493.29853169999996,250430609.0,9513.0,606.0,269000000000.0,255000000000.0
2015/2/6,-493.0294046,192664186.0,9513.0,606.0,265000000000.0,242000000000.0
2015/2/9,-483.17848660000004,172353820.0,9513.0,606.0,272000000000.0,244000000000.0
2015/2/10,-484.4787705,159309088.0,9513.0,606.0,267000000000.0,257000000000.0
2015/2/11,-484.2293352,144613772.0,9513.0,606.0,268000000000.0,255000000000.0
2015/2/12,-483.7191759,156081691.0,9513.0,606.0,273000000000.0,252000000000.0
2015/2/13,-484.7680958000001,201089971.0,9513.0,606.0,271000000000.0,261000000000.0
2015/2/16,-483.91404810000006,165641343.0,9513.0,606.0,271000000000.0,255000000000.0
2015/2/17,-485.08033839999996,165328313.0,9513.0,606.0,277000000000.0,265000000000.0
2015/2/25,-483.54929180000005,165539351.0,9513.0,606.0,272000000000.0,251000000000.0
2015/2/26,-480.649034,229328438.0,9513.0,606.0,281000000000.0,269000000000.0
2015/2/27,-476.20752450000003,222786438.0,9513.0,606.0,280000000000.0,257000000000.0
2015/3/2,-476.59048210000003,248176125.0,10691.0,31.0,268000000000.0,259000000000.0
2015/3/3,-481.4524905,261866489.0,10691.0,31.0,268000000000.0,252000000000.0
2015/3/4,-480.07772400000005,199663981.0,10691.0,31.0,272000000000.0,253000000000.0
2015/3/5,-481.8060506,217508805.0,10691.0,31.0,265000000000.0,261000000000.0
2015/3/6,-483.7199598,181518054.0,10691.0,31.0,275000000000.0,250000000000.0
2015/3/9,-475.6620869,233940411.0,10691.0,31.0,276000000000.0,265000000000.0
2015/3/10,-479.40580159999996,194267657.0,10691.0,31.0,258000000000.0,253000000000.0
2015/3/11,-475.3550546,188947825.0,10691.0,31.0,266000000000.0,264000000000.0
2015/3/12,-474.42680199999995,265664625.0,10691.0,31.0,270000000000.0,259000000000.0
2015/3/13,-477.21496210000004,246864768.0,10691.0,31.0,266000000000.0,269000000000.0
2015/3/16,-473.0761041999999,275438307.0,10691.0,31.0,262000000000.0,271000000000.0
2015/3/17,-469.78614100000004,371625666.0,10691.0,31.0,261000000000.0,283000000000.0
2015/3/18,-466.96328339999997,415190011.0,10691.0,31.0,271000000000.0,288000000000.0
2015/3/19,-471.2252607,391547630.0,10691.0,31.0,264000000000.0,283000000000.0
2015/3/20,-473.2482727,401817552.0,10691.0,31.0,276000000000.0,282000000000.0
2015/3/23,-471.2043642,391119922.0,10691.0,31.0,278000000000.0,295000000000.0
2015/3/24,-470.4470518,468581312.0,10691.0,31.0,262000000000.0,286000000000.0
2015/3/25,-473.21109850000005,379968851.0,10691.0,31.0,259000000000.0,283000000000.0
2015/3/26,-466.9953716,346756315.0,10691.0,31.0,260000000000.0,285000000000.0
2015/3/27,-471.06637530000006,298756064.0,10691.0,31.0,269000000000.0,296000000000.0
2015/3/30,-468.7273773,428297020.0,10691.0,31.0,269000000000.0,295000000000.0
2015/3/31,-469.7066161,436065635.0,10691.0,31.0,266000000000.0,303000000000.0
2015/4/1,-470.06718550000005,329512853.0,13502.0,341.0,250000000000.0,231000000000.0
2015/4/2,-470.8922173,339070487.0,13502.0,341.0,254000000000.0,230000000000.0
2015/4/3,-468.67017689999994,321303766.0,13502.0,341.0,254000000000.0,237000000000.0
2015/4/7,-465.25757639999995,415362654.0,13502.0,341.0,263000000000.0,249000000000.0
2015/4/8,-461.17638200000005,458676715.0,13502.0,341.0,260000000000.0,252000000000.0
2015/4/9,-466.0285027,439699902.0,13502.0,341.0,253000000000.0,238000000000.0
2015/4/10,-465.5642361000001,348190170.0,13502.0,341.0,267000000000.0,242000000000.0
2015/4/13,-461.80621569999994,434153036.0,13502.0,341.0,264000000000.0,259000000000.0
2015/4/14,-459.5289578,434432126.0,13502.0,341.0,256000000000.0,247000000000.0
2015/4/15,-460.17119610000003,472154131.0,13502.0,341.0,265000000000.0,255000000000.0
2015/4/16,-439.0180153,422603748.0,13502.0,341.0,254000000000.0,254000000000.0
2015/4/17,-432.9410821000001,552802663.0,13502.0,341.0,264000000000.0,256000000000.0
2015/4/20,-431.8325444,686439075.0,13502.0,341.0,254000000000.0,264000000000.0
2015/4/21,-407.86726580000004,490314991.0,13502.0,341.0,251000000000.0,271000000000.0
2015/4/22,-401.4301999,516213792.0,13502.0,341.0,267000000000.0,274000000000.0
2015/4/23,-409.3415508,497430954.0,13502.0,341.0,256000000000.0,265000000000.0
2015/4/24,-407.1861652,480152936.0,13502.0,341.0,262000000000.0,268000000000.0
2015/4/27,-409.7361323,513076548.0,13502.0,341.0,263000000000.0,283000000000.0
2015/4/28,-417.2009903,608638545.0,13502.0,341.0,260000000000.0,279000000000.0
2015/4/29,-415.39162339999996,395056980.0,13502.0,341.0,266000000000.0,269000000000.0
2015/4/30,-412.19094010000003,399727444.0,13502.0,341.0,252000000000.0,267000000000.0
2015/5/4,-409.9953736,377843853.0,14355.0,595.0,262000000000.0,280000000000.0
2015/5/5,-424.2439136,460419626.0,14355.0,595.0,260000000000.0,258000000000.0
2015/5/6,-422.76425250000005,376073702.0,14355.0,595.0,264000000000.0,260000000000.0
2015/5/7,-420.7960652,297759203.0,14355.0,595.0,257000000000.0,263000000000.0
2015/5/8,-411.44415739999994,302407967.0,14355.0,595.0,260000000000.0,266000000000.0
2015/5/11,-407.9871809,373838420.0,14355.0,595.0,256000000000.0,271000000000.0
2015/5/12,-411.0722579,377053891.0,14355.0,595.0,263000000000.0,272000000000.0
2015/5/13,-409.0205227,370730424.0,14355.0,595.0,260000000000.0,274000000000.0
2015/5/14,-414.116307,337725152.0,14355.0,595.0,259000000000.0,269000000000.0
2015/5/15,-420.4836443,328431166.0,14355.0,595.0,256000000000.0,269000000000.0
2015/5/18,-424.13473650000003,269180489.0,14355.0,595.0,261000000000.0,263000000000.0
2015/5/19,-415.092963,314785952.0,14355.0,595.0,268000000000.0,264000000000.0
2015/5/20,-411.1724631,363180748.0,14355.0,595.0,257000000000.0,274000000000.0
2015/5/21,-405.9956807,305054537.0,14355.0,595.0,260000000000.0,283000000000.0
2015/5/22,-388.7030445,455846718.0,14355.0,595.0,255000000000.0,277000000000.0
2015/5/25,-377.47448149999997,465736590.0,14355.0,595.0,255000000000.0,286000000000.0
2015/5/26,-378.3869329,487949359.0,14355.0,595.0,267000000000.0,300000000000.0
2015/5/27,-386.9753648,470798730.0,14355.0,595.0,267000000000.0,291000000000.0
2015/5/28,-403.6541482,571829047.0,14355.0,595.0,254000000000.0,279000000000.0
2015/5/29,-401.0808978,427878859.0,14355.0,595.0,256000000000.0,275000000000.0
2015/6/1,-392.759205,417503741.0,15335.0,466.0,260000000000.0,290000000000.0
2015/6/2,-397.26851600000003,412973196.0,15335.0,466.0,257000000000.0,293000000000.0
2015/6/3,-400.975888,414258270.0,15335.0,466.0,263000000000.0,297000000000.0
2015/6/4,-406.0294965,482767268.0,15335.0,466.0,264000000000.0,291000000000.0
2015/6/5,-409.9566732,545961196.0,15335.0,466.0,253000000000.0,298000000000.0
2015/6/8,-399.0358485,637313237.0,15335.0,466.0,254000000000.0,299000000000.0
2015/6/9,-404.6922466,570427263.0,15335.0,466.0,251000000000.0,310000000000.0
2015/6/10,-404.02114680000005,442165676.0,15335.0,466.0,257000000000.0,300000000000.0
2015/6/11,-405.01354460000005,392338755.0,15335.0,466.0,255000000000.0,303000000000.0
2015/6/12,-398.5262653,430131386.0,15335.0,466.0,262000000000.0,297000000000.0
2015/6/15,-403.4409221,475745703.0,15335.0,466.0,259000000000.0,299000000000.0
2015/6/16,-410.944289,411675638.0,15335.0,466.0,263000000000.0,284000000000.0
2015/6/17,-409.5370848,397124187.0,15335.0,466.0,260000000000.0,297000000000.0
2015/6/18,-422.7264897,364395814.0,15335.0,466.0,258000000000.0,278000000000.0
2015/6/19,-432.0202024,358104744.0,15335.0,466.0,265000000000.0,271000000000.0
2015/6/23,-414.5484419,365087944.0,15335.0,466.0,258000000000.0,267000000000.0
2015/6/24,-404.9398275,434638723.0,15335.0,466.0,253000000000.0,275000000000.0
2015/6/25,-414.3147738,446135982.0,15335.0,466.0,263000000000.0,261000000000.0
2015/6/26,-424.4925805,446639790.0,15335.0,466.0,253000000000.0,248000000000.0
2015/6/29,-420.0684206,525662482.0,15335.0,466.0,248000000000.0,233000000000.0
2015/6/30,-408.64842430000004,527045280.0,15335.0,466.0,249000000000.0,251000000000.0
2015/7/1,-409.4951893,431721411.0,14249.0,430.0,263000000000.0,313000000000.0
2015/7/2,-407.8119091,457062194.0,14249.0,430.0,269000000000.0,312000000000.0
2015/7/3,-418.98013239999995,429300850.0,14249.0,430.0,269000000000.0,298000000000.0
2015/7/6,-414.6535054,648094530.0,14249.0,430.0,260000000000.0,306000000000.0
2015/7/7,-424.8522225,679385007.0,14249.0,430.0,261000000000.0,297000000000.0
2015/7/8,-432.87612189999993,581467097.0,14249.0,430.0,258000000000.0,276000000000.0
2015/7/9,-411.1300922,503870610.0,14249.0,430.0,268000000000.0,297000000000.0
2015/7/10,-402.5775248,500701802.0,14249.0,430.0,263000000000.0,302000000000.0
2015/7/13,-409.7525682,502092186.0,14249.0,430.0,267000000000.0,308000000000.0
2015/7/14,-418.7708376,454422009.0,14249.0,430.0,266000000000.0,309000000000.0
2015/7/15,-417.2617044,421956367.0,14249.0,430.0,275000000000.0,293000000000.0
2015/7/16,-416.49408739999996,330531345.0,14249.0,430.0,279000000000.0,291000000000.0
2015/7/17,-438.8326761,331107131.0,14249.0,430.0,276000000000.0,304000000000.0
2015/7/20,-442.0303683,352673472.0,14249.0,430.0,265000000000.0,310000000000.0
2015/7/21,-445.1289257,318374945.0,14249.0,430.0,276000000000.0,320000000000.0
2015/7/22,-449.62156330000005,318945997.0,14249.0,430.0,274000000000.0,302000000000.0
2015/7/23,-447.0032279,354471759.0,14249.0,430.0,260000000000.0,313000000000.0
2015/7/24,-447.7367362,392045373.0,14249.0,430.0,268000000000.0,320000000000.0
2015/7/27,-466.10387080000004,365054511.0,14249.0,430.0,267000000000.0,292000000000.0
2015/7/28,-461.5142114,383527216.0,14249.0,430.0,264000000000.0,293000000000.0
2015/7/29,-459.2756767,276972845.0,14249.0,430.0,268000000000.0,301000000000.0
2015/7/30,-455.1209887,271548665.0,14249.0,430.0,262000000000.0,281000000000.0
2015/7/31,-454.2564711,222376767.0,14249.0,430.0,271000000000.0,289000000000.0
2015/8/3,-451.29945219999996,245805030.0,9671.0,603.0,266000000000.0,289000000000.0
2015/8/4,-448.5338639,220236556.0,9671.0,603.0,263000000000.0,287000000000.0
2015/8/5,-453.62252010000003,200484269.0,9671.0,603.0,261000000000.0,293000000000.0
2015/8/6,-456.08659129999995,147278694.0,9671.0,603.0,265000000000.0,288000000000.0
2015/8/7,-453.96682360000005,183349153.0,9671.0,603.0,254000000000.0,294000000000.0
2015/8/10,-448.3461937,306780540.0,9671.0,603.0,267000000000.0,305000000000.0
2015/8/11,-449.96594919999995,322034191.0,9671.0,603.0,261000000000.0,298000000000.0
2015/8/12,-451.5657874,255146196.0,9671.0,603.0,266000000000.0,302000000000.0
2015/8/13,-451.4368642,242836979.0,9671.0,603.0,259000000000.0,304000000000.0
2015/8/14,-450.9403256,253392996.0,9671.0,603.0,262000000000.0,303000000000.0
2015/8/17,-454.5045886,256939638.0,9671.0,603.0,262000000000.0,305000000000.0
2015/8/18,-460.21032479999997,319881070.0,9671.0,603.0,266000000000.0,281000000000.0
2015/8/19,-459.44031449999994,269049839.0,9671.0,603.0,256000000000.0,293000000000.0
2015/8/20,-466.16009339999994,212167965.0,9671.0,603.0,259000000000.0,283000000000.0
2015/8/21,-475.35232410000003,217986403.0,9671.0,603.0,241000000000.0,263000000000.0
2015/8/24,-492.54426320000005,255436652.0,9671.0,603.0,243000000000.0,239000000000.0
2015/8/25,-486.0968795,276081306.0,9671.0,603.0,230000000000.0,228000000000.0
2015/8/26,-478.7578919,308270623.0,9671.0,603.0,250000000000.0,225000000000.0
2015/8/27,-465.3906584,267294930.0,9671.0,603.0,244000000000.0,235000000000.0
2015/8/28,-469.4408958000001,299498426.0,9671.0,603.0,245000000000.0,243000000000.0
2015/8/31,-466.83322869999995,280250403.0,9671.0,603.0,248000000000.0,257000000000.0
2015/9/1,-467.9641739,352458528.0,10892.0,604.0,243000000000.0,252000000000.0
2015/9/2,-467.7317323,347789412.0,10892.0,604.0,240000000000.0,250000000000.0
2015/9/7,-473.90651160000004,204224431.0,10892.0,604.0,240000000000.0,245000000000.0
2015/9/8,-473.0800016,154599631.0,10892.0,604.0,243000000000.0,256000000000.0
2015/9/9,-470.38712019999997,220467421.0,10892.0,604.0,245000000000.0,253000000000.0
2015/9/10,-468.9520488,144882971.0,10892.0,604.0,248000000000.0,258000000000.0
2015/9/11,-469.34265260000006,108547508.0,10892.0,604.0,240000000000.0,249000000000.0
2015/9/14,-460.20058560000007,205457251.0,10892.0,604.0,253000000000.0,239000000000.0
2015/9/15,-460.85937350000006,143555641.0,10892.0,604.0,246000000000.0,240000000000.0
2015/9/16,-457.91970639999994,159709994.0,10892.0,604.0,244000000000.0,240000000000.0
2015/9/17,-464.6142822,169401881.0,10892.0,604.0,247000000000.0,247000000000.0
2015/9/18,-463.23760350000003,106903481.0,10892.0,604.0,245000000000.0,239000000000.0
2015/9/21,-463.2535827,122788668.0,10892.0,604.0,251000000000.0,241000000000.0
2015/9/22,-463.2280091,146221985.0,10892.0,604.0,252000000000.0,253000000000.0
2015/9/23,-467.91973039999993,123171439.0,10892.0,604.0,246000000000.0,243000000000.0
2015/9/24,-468.52742939999996,102011238.0,10892.0,604.0,238000000000.0,252000000000.0
2015/9/25,-469.1620548,121419278.0,10892.0,604.0,251000000000.0,237000000000.0
2015/9/28,-471.2017034,74219468.0,10892.0,604.0,243000000000.0,241000000000.0
2015/9/29,-472.4138074,87150633.0,10892.0,604.0,241000000000.0,240000000000.0
2015/9/30,-472.20970989999995,78559349.0,10892.0,604.0,244000000000.0,240000000000.0
2015/10/8,-464.7622973,132081768.0,14435.0,616.0,254000000000.0,277000000000.0
2015/10/9,-465.1724558,124352500.0,14435.0,616.0,245000000000.0,292000000000.0
2015/10/12,-463.6541347,221400468.0,14435.0,616.0,252000000000.0,304000000000.0
2015/10/13,-463.02246449999996,145433786.0,14435.0,616.0,259000000000.0,294000000000.0
2015/10/14,-464.04480419999993,152173938.0,14435.0,616.0,251000000000.0,293000000000.0
2015/10/15,-461.75402379999997,171158299.0,14435.0,616.0,255000000000.0,296000000000.0
2015/10/16,-461.0399075,208964709.0,14435.0,616.0,255000000000.0,300000000000.0
2015/10/19,-459.2072768,207606744.0,14435.0,616.0,261000000000.0,299000000000.0
2015/10/20,-459.888053,179025108.0,14435.0,616.0,248000000000.0,314000000000.0
2015/10/21,-461.8611978,282076050.0,14435.0,616.0,249000000000.0,302000000000.0
2015/10/22,-459.55706200000003,184305580.0,14435.0,616.0,261000000000.0,309000000000.0
2015/10/23,-450.9916569,198294478.0,14435.0,616.0,266000000000.0,308000000000.0
2015/10/26,-444.4010131,204248863.0,14435.0,616.0,265000000000.0,308000000000.0
2015/10/27,-446.7981738,192056140.0,14435.0,616.0,260000000000.0,305000000000.0
2015/10/28,-449.6088444,170977098.0,14435.0,616.0,264000000000.0,312000000000.0
2015/10/29,-448.8784261,127010446.0,14435.0,616.0,257000000000.0,312000000000.0
2015/10/30,-448.014059,139141914.0,14435.0,616.0,255000000000.0,297000000000.0
2015/11/2,-455.72310360000006,130002568.0,11087.0,541.0,270000000000.0,299000000000.0
2015/11/3,-458.4047246,101401876.0,11087.0,541.0,270000000000.0,301000000000.0
2015/11/4,-452.71322130000004,205423865.0,11087.0,541.0,257000000000.0,308000000000.0
2015/11/5,-451.13444869999995,398046568.0,11087.0,541.0,258000000000.0,318000000000.0
2015/11/6,-449.224712,298753076.0,11087.0,541.0,272000000000.0,336000000000.0
2015/11/9,-446.7159636,356804823.0,11087.0,541.0,255000000000.0,340000000000.0
2015/11/10,-445.3141824,286519603.0,11087.0,541.0,264000000000.0,338000000000.0
2015/11/11,-447.56775419999997,232234296.0,11087.0,541.0,258000000000.0,322000000000.0
2015/11/12,-447.6987759,217537647.0,11087.0,541.0,252000000000.0,333000000000.0
2015/11/13,-452.80059919999997,203489891.0,11087.0,541.0,249000000000.0,320000000000.0
2015/11/16,-454.06861510000005,161690901.0,11087.0,541.0,259000000000.0,332000000000.0
2015/11/17,-453.46721389999993,248533071.0,11087.0,541.0,253000000000.0,331000000000.0
2015/11/18,-453.2534159,185689495.0,11087.0,541.0,254000000000.0,316000000000.0
2015/11/19,-452.77968219999997,154631989.0,11087.0,541.0,261000000000.0,332000000000.0
2015/11/20,-454.1044674,186951689.0,11087.0,541.0,257000000000.0,317000000000.0
2015/11/23,-455.2084341,175626812.0,11087.0,541.0,265000000000.0,322000000000.0
2015/11/24,-455.9636658,143383283.0,11087.0,541.0,269000000000.0,317000000000.0
2015/11/25,-454.55841110000006,151944941.0,11087.0,541.0,270000000000.0,330000000000.0
2015/11/26,-454.8767617,173525468.0,11087.0,541.0,270000000000.0,327000000000.0
2015/11/27,-460.4238687,208939358.0,11087.0,541.0,267000000000.0,300000000000.0
2015/11/30,-453.8787274,173201163.0,11087.0,541.0,264000000000.0,306000000000.0
2015/12/1,-454.217773,136536554.0,12282.0,601.0,269000000000.0,319000000000.0
2015/12/2,-446.2890456,213538865.0,12282.0,601.0,254000000000.0,329000000000.0
2015/12/3,-447.5962415,197762126.0,12282.0,601.0,252000000000.0,318000000000.0
2015/12/4,-452.4560927,151199522.0,12282.0,601.0,256000000000.0,310000000000.0
2015/12/7,-453.23506380000003,113883150.0,12282.0,601.0,266000000000.0,309000000000.0
2015/12/8,-456.1188823,125781083.0,12282.0,601.0,259000000000.0,308000000000.0
2015/12/9,-453.6774,113325422.0,12282.0,601.0,263000000000.0,311000000000.0
2015/12/10,-455.23619929999995,120215625.0,12282.0,601.0,260000000000.0,319000000000.0
2015/12/11,-456.79261579999996,110322481.0,12282.0,601.0,253000000000.0,304000000000.0
2015/12/14,-453.99053389999995,151769119.0,12282.0,601.0,259000000000.0,314000000000.0
2015/12/15,-453.5495048,126481710.0,12282.0,601.0,255000000000.0,318000000000.0
2015/12/16,-454.1505016,111342723.0,12282.0,601.0,269000000000.0,309000000000.0
2015/12/17,-452.0281971,177924075.0,12282.0,601.0,253000000000.0,329000000000.0
2015/12/18,-450.8953205,173465980.0,12282.0,601.0,257000000000.0,319000000000.0
2015/12/21,-440.247198,217435275.0,12282.0,601.0,260000000000.0,330000000000.0
2015/12/22,-442.2958433,180303661.0,12282.0,601.0,261000000000.0,338000000000.0
2015/12/23,-444.4351366,207017147.0,12282.0,601.0,257000000000.0,338000000000.0
2015/12/24,-442.78054649999996,147181397.0,12282.0,601.0,259000000000.0,336000000000.0
2015/12/25,-443.17601349999995,119624013.0,12282.0,601.0,259000000000.0,327000000000.0
2015/12/28,-448.68780139999996,153988440.0,12282.0,601.0,263000000000.0,321000000000.0
2015/12/29,-447.8342736000001,101885555.0,12282.0,601.0,258000000000.0,327000000000.0
2015/12/30,-448.7460834,105629955.0,12282.0,601.0,264000000000.0,324000000000.0
2015/12/31,-449.3202765,101873556.0,12282.0,601.0,260000000000.0,330000000000.0
2016/1/4,-458.1953772,115370674.0,17166.0,633.0,283000000000.0,313000000000.0
2016/1/5,-455.14991910000003,162116984.0,17166.0,633.0,282000000000.0,303000000000.0
2016/1/6,-455.5811433999999,145966144.0,17166.0,633.0,278000000000.0,322000000000.0
2016/1/7,-466.1016182,44102641.0,17166.0,633.0,263000000000.0,284000000000.0
2016/1/8,-463.45858039999996,185959451.0,17166.0,633.0,265000000000.0,297000000000.0
2016/1/11,-468.5816161,174638387.0,17166.0,633.0,271000000000.0,285000000000.0
2016/1/12,-471.62835,128225796.0,17166.0,633.0,269000000000.0,292000000000.0
2016/1/13,-468.97447939999995,120666494.0,17166.0,633.0,265000000000.0,273000000000.0
2016/1/14,-463.79115419999994,134537671.0,17166.0,633.0,265000000000.0,290000000000.0
2016/1/15,-469.8747113,124601779.0,17166.0,633.0,253000000000.0,283000000000.0
2016/1/18,-469.3762006,101128386.0,17166.0,633.0,253000000000.0,284000000000.0
2016/1/19,-458.35415610000007,127653893.0,17166.0,633.0,254000000000.0,282000000000.0
2016/1/20,-466.4338185,130650504.0,17166.0,633.0,252000000000.0,276000000000.0
2016/1/21,-468.70074589999996,111189733.0,17166.0,633.0,263000000000.0,275000000000.0
2016/1/22,-466.1957075,89951087.0,17166.0,633.0,259000000000.0,268000000000.0
2016/1/25,-465.9695087,81540061.0,17166.0,633.0,258000000000.0,285000000000.0
2016/1/26,-470.0204168000001,126933921.0,17166.0,633.0,262000000000.0,262000000000.0
2016/1/27,-469.22083430000004,132229366.0,17166.0,633.0,265000000000.0,253000000000.0
2016/1/28,-472.6952363,99222756.0,17166.0,633.0,261000000000.0,245000000000.0
2016/1/29,-468.4089409,113304259.0,17166.0,633.0,264000000000.0,262000000000.0
2016/2/1,-467.721088,86795342.0,10219.0,325.5,266000000000.0,265000000000.0
2016/2/2,-464.3296622,88601963.0,10219.0,325.5,260000000000.0,261000000000.0
2016/2/3,-465.22521270000004,77389000.0,10219.0,325.5,270000000000.0,263000000000.0
2016/2/4,-463.8785549,91779724.0,10219.0,325.5,259000000000.0,265000000000.0
2016/2/5,-465.12399819999996,76850808.0,10219.0,325.5,267000000000.0,260000000000.0
2016/2/15,-468.648331,72919434.0,10219.0,325.5,267000000000.0,269000000000.0
2016/2/16,-464.8933973,112579643.0,10219.0,325.5,257000000000.0,262000000000.0
2016/2/17,-466.47216799999995,128291607.0,10219.0,325.5,273000000000.0,269000000000.0
2016/2/18,-467.164344,124401464.0,10219.0,325.5,260000000000.0,263000000000.0
2016/2/19,-465.77639339999996,87338012.0,10219.0,325.5,262000000000.0,271000000000.0
2016/2/22,-460.96258099999994,140946968.0,10219.0,325.5,278000000000.0,284000000000.0
2016/2/23,-456.25353820000004,112567391.0,10219.0,325.5,261000000000.0,281000000000.0
2016/2/24,-450.8555285,111782650.0,10219.0,325.5,274000000000.0,268000000000.0
2016/2/25,-456.67843,157829752.0,10219.0,325.5,278000000000.0,261000000000.0
2016/2/26,-452.0854666,106949729.0,10219.0,325.5,273000000000.0,255000000000.0
2016/2/29,-454.223921,129341020.0,10219.0,325.5,266000000000.0,251000000000.0
2016/3/1,-450.5666329,116045918.0,11511.0,298.0,273000000000.0,266000000000.0
2016/3/2,-444.45362570000003,175972347.0,11511.0,298.0,282000000000.0,277000000000.0
2016/3/3,-440.81218960000007,173105744.0,11511.0,298.0,268000000000.0,270000000000.0
2016/3/4,-429.7032914,219172534.0,11511.0,298.0,283000000000.0,281000000000.0
2016/3/7,-434.6584293000001,132462037.0,11511.0,298.0,274000000000.0,280000000000.0
2016/3/8,-439.2239034,136235742.0,11511.0,298.0,283000000000.0,271000000000.0
2016/3/9,-441.17470599999996,111466245.0,11511.0,298.0,280000000000.0,271000000000.0
2016/3/10,-440.36787589999994,76072197.0,11511.0,298.0,273000000000.0,259000000000.0
2016/3/11,-440.3811625,73333564.0,11511.0,298.0,279000000000.0,266000000000.0
2016/3/14,-443.7152498,117108655.0,11511.0,298.0,280000000000.0,273000000000.0
2016/3/15,-436.6113903,98311941.0,11511.0,298.0,276000000000.0,271000000000.0
2016/3/16,-439.97744580000005,124736448.0,11511.0,298.0,276000000000.0,269000000000.0
2016/3/17,-438.8542698,121661777.0,11511.0,298.0,287000000000.0,274000000000.0
2016/3/18,-442.1848078,197302564.0,11511.0,298.0,280000000000.0,273000000000.0
2016/3/21,-436.02437599999996,233269464.0,11511.0,298.0,290000000000.0,287000000000.0
2016/3/22,-433.4707499,161020897.0,11511.0,298.0,278000000000.0,288000000000.0
2016/3/23,-432.9809868,125679286.0,11511.0,298.0,293000000000.0,295000000000.0
2016/3/24,-425.30042019999996,133131122.0,11511.0,298.0,280000000000.0,283000000000.0
2016/3/25,-423.09674680000006,97395330.0,11511.0,298.0,280000000000.0,283000000000.0
2016/3/28,-418.3377002,103441933.0,11511.0,298.0,282000000000.0,289000000000.0
2016/3/29,-419.94962630000003,97294747.0,11511.0,298.0,283000000000.0,270000000000.0
2016/3/30,-419.2733447,117802512.0,11511.0,298.0,295000000000.0,286000000000.0
2016/3/31,-420.3012783,121552074.0,11511.0,298.0,288000000000.0,283000000000.0
2016/4/1,-422.8855866,118122139.0,15523.0,456.0,260000000000.0,302000000000.0
2016/4/5,-422.38509569999997,146047772.0,15523.0,456.0,254000000000.0,314000000000.0
2016/4/6,-410.6477483,120196305.0,15523.0,456.0,263000000000.0,303000000000.0
2016/4/7,-414.0453906,112409467.0,15523.0,456.0,259000000000.0,311000000000.0
2016/4/8,-418.4074416,101005625.0,15523.0,456.0,261000000000.0,299000000000.0
2016/4/11,-424.21340219999996,125212709.0,15523.0,456.0,249000000000.0,303000000000.0
2016/4/12,-423.1526513,92869437.0,15523.0,456.0,260000000000.0,309000000000.0
2016/4/13,-425.7562166999999,195613866.0,15523.0,456.0,258000000000.0,301000000000.0
2016/4/14,-425.15996720000004,113157327.0,15523.0,456.0,261000000000.0,301000000000.0
2016/4/15,-423.07808200000005,99807529.0,15523.0,456.0,267000000000.0,306000000000.0
2016/4/18,-424.41130589999995,97090069.0,15523.0,456.0,255000000000.0,306000000000.0
2016/4/19,-424.918492,80871440.0,15523.0,456.0,260000000000.0,310000000000.0
2016/4/20,-427.56578780000007,162207858.0,15523.0,456.0,260000000000.0,304000000000.0
2016/4/21,-425.5548085,104752651.0,15523.0,456.0,270000000000.0,300000000000.0
2016/4/22,-418.44046339999994,77078492.0,15523.0,456.0,263000000000.0,307000000000.0
2016/4/25,-421.1841524,67519351.0,15523.0,456.0,266000000000.0,296000000000.0
